umidade_solo,temperatura,luminosidade,nutrientes_P,nutrientes_K,irrigacao
47.46047873063304,29.519113577404788,927.977181966804,0.8870864242651173,0.7798755458576239,1
62.10158230771439,16.682799299900978,413.14009986622966,0.8985541885270792,0.6064290596595899,0
30.459852580831484,17.02943085732064,764.451238375639,0.005061583846218687,0.16080805141749865,1
57.436689468329305,28.837903953853864,756.3728816518203,0.22426930946055978,0.7121792213475359,0
41.862454374840006,21.507993963185356,822.5439835826169,0.6496328990472147,0.8492234104941779,1
62.88064461501717,26.36617206670943,365.5723374796647,0.3677158030594335,0.26520236768172545,1
42.19948216895418,34.46021109504891,575.1684072667323,0.8920465551771133,0.6311386259972629,1
69.74056517708243,25.052741862103844,703.8327192384513,0.4925176938188639,0.1952429877980445,1
66.12260576307526,20.615447248817116,317.0211765020177,0.6454722959071678,0.17711067940704894,1
77.02292921764572,34.07857154005175,940.405073154314,0.3701587002554444,0.015456616528867428,1
76.41592812938626,23.563682966346285,976.6583733305687,0.9636199770892528,0.8530094554673601,1
44.72244460347928,22.701954572038506,895.7956700617998,0.31692200515627766,0.1694927466860925,1
57.840063122917506,33.723095483215616,787.2208576724811,0.570061170089365,0.09717649377076854,1
60.750361334958484,34.801077002085265,398.05881066556685,0.5183296523637367,0.8773730719279554,1
67.03843088771022,28.94031481990536,791.7388587909766,0.35949115121975517,0.29359184426449336,1
70.46805777392568,31.202267893583617,906.9506230060725,0.9132405525564713,0.5113423988609378,1
55.07581473435998,30.965903579335503,754.9747515444355,0.7019668772577033,0.795792669436101,1
74.50026709087831,21.759903137030715,562.9080668479608,0.093981939840869,0.578280140996174,0
31.797113689837104,24.311960362649202,679.8512442953036,0.2865412521282844,0.5908332605690108,1
31.52501249695247,15.746963774984287,875.8203924617608,0.3601906414112629,0.12706051265188478,1
56.11216300274022,30.399871061972217,451.0747192477902,0.6228904758190003,0.085347464993768,1
32.58408605843039,25.62709263136296,678.4445851270746,0.6374299014982066,0.7260913337226615,1
78.79260397312673,25.326006966023904,526.0695310588721,0.7951861947687037,0.2708322512620742,1
51.9485710352818,16.56912762684532,317.7455203908203,0.9626484146779251,0.8359801205122058,0
64.7987103046849,23.179058888285397,421.30602404959205,0.15643704267108605,0.25024289816459533,1
57.46133323530603,29.291918454001248,762.1381637024119,0.27993389694594284,0.9548652806631941,0
66.89484583478843,26.087081050228015,728.2045223640466,0.4196000624277899,0.24773098950115746,1
47.79863393256308,30.15692220928738,310.0754420408291,0.11607264050691624,0.04600264202175275,1
32.03644011594851,32.10921168022014,792.5605015660166,0.4741738290873252,0.09783416065100148,1
54.58079375584162,24.469435415611315,421.2413089370106,0.43385164923797304,0.39850473439737344,0
60.79250490261082,27.701873017352874,331.71280684043114,0.3746126146264712,0.6258599157142364,0
55.15681292900439,32.12979682376644,761.0855421332615,0.1629344270814297,0.07056874740042984,1
62.12096391031578,15.530226210832437,710.0429068914243,0.9402302414249576,0.575474177875879,0
49.4084963103261,27.865764368847064,620.7770233440617,0.5456167893159349,0.9414648087765252,0
49.30513189003871,34.22381127647829,933.7454493692446,0.19579113478929644,0.06936130087516545,1
35.038900068871335,15.364436513030995,366.1100725291499,0.6830067734163568,0.07118864846022899,1
45.948781514688065,31.89750621938909,316.2903550150781,0.8144684825889358,0.28185477477339993,1
35.90824138108281,28.934743307283014,740.2599927459188,0.877472013527053,0.7350710438038858,1
70.17404651924244,20.64069145142613,424.20768064580597,0.7506147516408583,0.806834739267264,0
79.52525710003366,23.25235353822853,560.4126600549482,0.7764129607419968,0.34080354025301784,0
76.53786628017824,32.16825503686024,600.2958191625128,0.7508710677914974,0.7545428740846823,1
35.15619344179663,33.05105813359133,653.6766607135,0.8264574661077416,0.32004960103061175,1
74.77616142481003,22.784033574683264,307.5863560362088,0.9053819764192637,0.09128667678613356,1
45.965681879520744,34.0012393410161,965.4250028562893,0.5734378881232861,0.6318372121697993,1
52.42227609891599,20.86421543396129,530.0651817589412,0.6725184560770384,0.75237452943768,0
69.57895218629243,30.792362855891078,363.84427213408327,0.49442030470258147,0.057558760016644284,1
57.47644411618678,23.83061002746754,921.3929279308098,0.3509150125520787,0.11706701642760586,1
37.149584102641796,30.230212634349446,732.7526443213827,0.10112267612279024,0.08410680611499743,1
65.048456572956,16.45526012728387,875.3020415032494,0.7062422271564962,0.08134878064189976,1
34.241885704259595,34.73279157002351,561.9895570292842,0.3706421470668909,0.8127995672575026,1
77.36242886919294,34.720021276457416,827.3647296812592,0.37625958553091576,0.08350071669866876,1
68.85734579637185,26.1680849947161,596.9554064728834,0.906354385094736,0.11119748230615134,1
54.63125521454296,15.227072895348382,628.0624493958884,0.05630327568183735,0.11881791626807192,1
35.87631233885524,27.984206042321272,822.2314154857963,0.5833687650971596,0.9621725484745419,1
48.7435289761852,20.714241725637216,908.0193897326222,0.22359583851945264,0.9632225394406113,1
30.60772373449082,34.397576534152776,330.2119383654033,0.8911431136980711,0.5277011090862999,1
79.64823980596502,16.475931294707976,687.6979990809245,0.969302535619099,0.5230978441701488,0
61.46993190676312,28.914973779692343,618.1787453374413,0.6275580800840634,0.5843143119231002,0
75.05790052454944,15.908927606829158,496.6742327145612,0.9504114840765587,0.8902637838909163,0
52.782837639285646,27.402651956030734,494.16682808679286,0.1881211597237613,0.46369840493998216,0
47.667611401302636,26.67312223701744,354.41424587548937,0.9743948076661665,0.9862107444796029,0
64.90808570098726,25.72192732688241,516.6693314004294,0.8137950197069487,0.6847311725538793,0
38.130846967244565,33.21854368987685,875.7760700462183,0.949799913291924,0.72571950838836,1
60.6707597967895,23.364860725812377,952.9099383478093,0.8660638895004084,0.04521867010618941,1
31.3183487248626,22.52926733756099,867.387331547283,0.9872761293149445,0.15041689110352818,1
59.70653576760675,22.61781713262043,978.9400784702223,0.8421189231357087,0.8383287047111379,1
53.434657989748516,23.296390046753302,491.38495035149435,0.056375496650927115,0.8647223762550532,0
70.64505045650388,34.99435346572261,997.6457859517337,0.5554317056026274,0.7689874151805105,1
77.23828649412141,31.99294781354823,473.1436712202384,0.4505441353100935,0.12915941515149498,1
77.70255136293612,27.123492689017603,460.0499638524239,0.6717006844058567,0.6181282404578958,0
47.90813590164203,17.27115184399258,770.1012369149597,0.5203077009037933,0.7723183917356393,0
56.008175055599665,32.043630006370805,686.3347871421399,0.5609379715353863,0.876653602658345,1
50.174143310619854,17.680304569012815,320.14787341933726,0.755137255673619,0.6203095513534647,0
65.20398840496118,19.259283230178212,395.46003291073885,0.014544665667881929,0.350587558806597,0
59.49588434273166,22.844880901994646,606.2324454166103,0.9041586944937484,0.34825546702330035,0
55.69947445799054,30.67306025482286,577.5799476248891,0.6220867002278735,0.8623637087467452,1
77.47603118288211,17.941469618580758,948.6113376130461,0.4921162930795382,0.25824438829895835,1
52.95678781191307,34.60065150570954,644.8326657950088,0.3287516102875082,0.6334008543167258,1
42.00728093890965,16.51726656217328,390.21580533745447,0.12804583895777244,0.15190269351229435,1
36.94135863247051,27.817494896064293,427.3160590794014,0.3456672833238632,0.8967884099060118,1
53.69808201314362,28.351154770420543,420.62390984114086,0.19228901880867078,0.04086861626647886,1
38.44675315360823,20.57180678063917,423.90733899372276,0.08870253375705561,0.12063587110060081,1
53.03893840163629,19.12667436811585,554.9889027336528,0.5034172708548569,0.6903948286293653,0
31.965606992054948,30.988207978180853,739.5302726436355,0.08175903194887191,0.8735786241067772,1
76.04362002659066,16.221559197097275,493.81435370304257,0.8062012797930613,0.7482596903836584,0
39.226050967818864,19.186986466734204,559.3304719539674,0.4845229851910213,0.618254771530296,1
48.44568197848862,24.25069432266296,823.2296566936295,0.0366832028905979,0.25243694434402075,1
65.66747929422762,32.904136753743984,658.1742094809663,0.5321134852653157,0.10717201133977605,1
52.37061834117273,25.652345329100463,469.72935254431076,0.26924323094938096,0.37728416310462265,0
31.00355988888632,21.441583311663564,448.0136048975812,0.32749735217791465,0.11976213181925122,1
74.52636403699475,26.871849071080973,775.3716234011426,0.7891712386073383,0.4984421989290573,0
34.34601440437118,25.742130836370954,710.7887826146155,0.74543947418433,0.4316595462296794,1
36.37901513977819,20.67551811597449,554.1576074790446,0.6459172413316012,0.5707783046689119,1
47.80483629489231,34.730304975859596,724.0423735498209,0.23722679173599448,0.10178247262040374,1
37.642956959216605,19.919154567690164,412.476961281689,0.18656702405130576,0.2850951686938471,1
38.66867976473774,32.935308492528506,356.1636219631495,0.5245113895702547,0.4103968269896615,1
79.11893084543033,17.240778043361047,578.4989193320191,0.9694704332753689,0.8655071258939803,0
70.85360354746399,20.158056540898798,419.6213111730461,0.668643219924431,0.9293759891275858,0
57.83814465069649,26.432253789397997,495.9853655621989,0.7694929331919369,0.18704374855752337,1
46.18396182021218,23.508728772328336,655.3272650791184,0.24240973241508024,0.11483682473920354,1
60.53100212208163,20.772611064805115,706.8667549958286,0.1543627152742023,0.4811401018548175,0
56.62947162757929,16.03647073644854,535.6229947357444,0.13441467693897424,0.06337497047276774,1
79.49801161949726,21.44707689949446,866.9121120982444,0.25464065476376385,0.6815027222239293,1
68.01139299448432,26.912774812156886,630.1033319851108,0.41184091414726853,0.3488682665429953,0
76.4764572123913,31.612388155754584,975.5188374665588,0.12429722348554473,0.7308674752036443,1
76.91702284105189,18.6246613233132,346.54738715674426,0.741120649290059,0.5744731131799119,0
72.0914388379136,17.79544753252579,856.6871183019231,0.20162732004774453,0.1636559428657045,1
38.21328989654965,31.29149440462764,765.63805448734,0.5230654247691193,0.3588304841235025,1
73.86002704065541,22.84890214845271,871.6196076301039,0.4391349085702184,0.3769444294249076,1
53.13398928348032,21.02755748328284,823.3265661233758,0.5027203900924792,0.2322126951468173,1
74.97872866372842,22.67782442746423,680.487002779792,0.9064721109645469,0.6242379959139921,0
35.8449020354182,33.796642472269504,739.3956371499926,0.3349056146570861,0.13927207266338726,1
69.7012594635148,27.40145511857027,673.4227643834251,0.8938925830509576,0.7885972112245307,0
37.58374398663756,21.234441355910967,473.942397870126,0.743946292572677,0.03353243473577938,1
58.49448424356582,30.24917371481381,913.7359457332246,0.34208174871590746,0.8212573046720129,1
35.53158684776036,31.929045834690363,389.2420636323877,0.39728729056036727,0.7972953657795536,1
37.49587136743869,19.58502790465283,805.5767978751464,0.7200365365460744,0.6411476328852973,1
64.697422223355,25.854488866951925,476.25934123486695,0.34569599350391944,0.18159771680142567,1
75.42252806668142,26.66783589532241,580.5959917345479,0.4620058036441327,0.9472833396118153,0
37.66757015580401,26.724596640335946,654.1220752191261,0.6114542354346478,0.01811018382084051,1
73.60619544720757,33.64236564967224,695.5932285124463,0.6966508238768923,0.9224993811772957,1
65.36193171566993,18.050780858285226,703.4018521167693,0.6067150463828559,0.424130671302386,0
66.82221178123615,33.687340295380295,947.8979590347434,0.4508393714041321,0.11323804584075525,1
79.24205994811672,31.777961728918683,387.2638768422868,0.9208418826173723,0.8698963620621283,1
55.94190285630361,26.825508714898586,579.3018927090911,0.05476163882203133,0.3351972416459009,0
70.14267242990057,15.092640460092056,533.449420183801,0.3981686935909433,0.5373956029379229,0
75.99278082063802,21.926919887319226,542.8672413273594,0.7375012481097484,0.45221794088980716,0
41.2302411469991,24.04879032265387,398.59991426585987,0.1763869865062233,0.49836777273947974,0
50.946272475227396,33.296918021362,553.6757293816431,0.5805883502780435,0.6322642879195304,1
30.65472282941668,28.270747440334212,424.625176808826,0.9610703174694551,0.14866272775311296,1
50.73120618635119,16.706993361572877,997.8119762921632,0.5021950103312426,0.5953850173200438,1
33.353823869421376,29.999209407983557,446.93391516691,0.8980542894407137,0.20513964048200717,1
39.534386033183324,15.730993356961898,630.4468615769995,0.5648411332626164,0.06570863942835237,1
68.77638083475053,24.065776694960554,667.073188529306,0.44076274693822814,0.400763060875326,0
57.982016565410895,18.10480491861425,427.3496913466898,0.8617856210135173,0.9461154621336327,0
48.66546581398765,20.414893462871078,750.799680267311,0.4087341710980964,0.02538635566034486,1
37.80762986830952,29.31944457694795,761.2467593371059,0.02709599250348349,0.22197216193294944,1
41.55373982940357,28.43785487197457,313.7973764280549,0.10410858198457384,0.7999160853731894,0
38.927233102716684,28.054922157037495,466.7279467327086,0.09944139275934516,0.24317219099945409,1
66.11334659278296,32.11392936212572,881.1539051968941,0.3971835296184548,0.6680851365706462,1
40.24921477079105,20.862954605220267,927.4350729647838,0.013001923510736035,0.08550853085446808,1
40.394312757301364,15.530644077476394,427.0048045628581,0.5830415609696922,0.42142455059249795,0
74.63358555384875,31.34887123476882,539.2721461885131,0.2594234334312925,0.3796924081672669,1
59.514747125740385,20.361272816457525,736.9042354943938,0.4094116521912404,0.5520471808519802,0
51.80632645676583,20.889315190838353,963.9173148735097,0.7636057941597608,0.14011317576645255,1
73.42339879489563,24.748623964990273,926.186558825864,0.7998552559473152,0.42521350446923345,1
31.12346541600587,20.37354718769892,679.1439502626068,0.6334782198261473,0.2578876854332023,1
36.96780370364121,31.69860473598598,989.0815264924864,0.5256901823026858,0.1716792858483035,1
43.61536632596845,15.367813530949334,940.0091645923493,0.11775108289014113,0.5765164755142536,1
43.7027610343603,26.083560050315867,755.994271846305,0.8297418037072016,0.2064212717606032,1
30.549791432924025,17.737712601376145,930.0130492936736,0.8738900775625152,0.5974131021703083,1
60.02584302168267,28.30073349092511,422.7598950364147,0.9144119459249598,0.4187705248920731,0
49.156926412474874,25.37835410565675,332.8761767425385,0.1662833687560794,0.7380336164263704,0
34.139933396256325,27.063042189327764,471.7443767769247,0.38929561404197655,0.28869373677069987,1
47.78363582324746,29.38091810368491,507.98520093622255,0.5664046402968972,0.47605040219909966,0
63.18355826813241,33.73659478649516,812.8004680471752,0.21494037859075676,0.031183135061284672,1
43.113202214991254,26.901558614005097,335.9980694389752,0.49636624720123634,0.5968428489168892,0
46.712194540848046,30.418244074916437,374.61877719364026,0.07513778173580876,0.7281887562036033,1
54.77456581030992,28.768047928554722,604.3791370226223,0.2464020332391068,0.8191023176741997,0
69.97079394844897,28.893929417088536,490.5015960609739,0.5902306668690871,0.3609738969400268,0
34.579103666331704,33.34627150924486,395.773041643273,0.9502373538208024,0.44600577295795574,1
39.25664644193098,25.838018947567164,911.0620851134858,0.7322248864095612,0.8065611478614497,1
62.93916833553587,28.84553129035705,894.4369560957235,0.24966800885918594,0.4894249636431405,1
41.06047209098011,34.75336015993294,960.8415377806293,0.0394268113685059,0.7055751725156885,1
76.26241587078329,18.611506902546672,697.5616613868406,0.9154882975880418,0.03394597858579884,1
64.871013362342,20.946980147451015,947.0773367635712,0.9710582451653678,0.9442664891134339,1
53.71071083287319,32.24085301978627,891.1845789745493,0.31910047324325563,0.8289154741506773,1
31.850381735774633,26.92539756964106,461.00618610139213,0.12056688577727881,0.07695320162920916,1
64.81443879390699,21.797499275361325,807.336740070133,0.06535634079894237,0.31529033783061033,1
56.97456461876686,30.814463296779273,523.126752052449,0.6258913764370091,0.8859777482361871,1
60.79315940911523,19.659189495072674,317.0805470895766,0.8700988739009299,0.021269410850387138,1
73.73508363420997,25.578742680544238,957.3473889590273,0.7987832357736654,0.9979341105333375,1
47.53559077258551,30.34376577862254,581.3516395264695,0.47987562030390885,0.6275054632183701,1
73.68385570931693,34.681669383985906,837.7913897051627,0.41776678216733376,0.4213570022770702,1
66.87911507944457,19.775542915366046,377.33187919197627,0.35462215764077654,0.28723899165408173,1
44.81540602279951,19.672155020998197,329.4652327454533,0.01787393473341381,0.9877223897360315,0
51.38865668679311,22.686532943193633,775.7530978851489,0.21825388786506417,0.9499611839502253,0
69.3172507207776,16.78822004624519,592.3065430494498,0.8791183075621647,0.9447320222914103,0
53.37007556249348,27.268227784214154,416.92376226445265,0.9911686261369765,0.2316717013834434,1
77.13658870675629,27.992932979847367,725.4157564152014,0.5126885110165086,0.2306698117177587,1
38.82640160027542,19.409724181403508,430.50678350097814,0.7795844735667533,0.3501252591667301,1
32.89213382816982,34.38205260281623,918.650119474398,0.927752283195213,0.9949078226464353,1
38.69476246097437,22.924840378053176,830.7669329928639,0.6960206180537922,0.15389590633985506,1
70.79165624953089,19.488811436733215,456.67233037583617,0.5369744228934136,0.5929399348417032,0
59.004310391890556,16.829736747955096,914.2226038412663,0.26560004258870606,0.12951492128280417,1
74.43740399344887,34.11302996459507,903.4893320858155,0.8095160747248781,0.6552419806390217,1
57.542868530456964,16.739735198228203,585.9172491494891,0.372688517012314,0.2597537837603262,1
66.17100568442925,24.917514701575417,356.73235113535355,0.22018320194981134,0.6832587636595959,0
33.80654297451501,32.02413828097538,646.602568909782,0.480586577326648,0.5924077846595176,1
71.23404829625746,21.95618415804386,774.6113067913445,0.5657319639957911,0.2670282701694213,1
73.9314993177579,30.94852043213856,760.9162842608978,0.8505817290942419,0.8672942009598024,1
65.41814883575174,31.74026656727344,788.2300231684985,0.6801407717603004,0.6186113782151843,1
67.63583197788206,18.172102105861473,916.6095314392498,0.871843527745232,0.029247283034559146,1
71.29083752823814,17.577397349468903,534.5831979813993,0.7435082562916078,0.1607598960483082,1
70.8983512059531,31.64268355915484,655.2274136325854,0.00638587171683358,0.2870381331749128,1
60.84634591878711,34.62372356054847,742.2694689116679,0.2598035810641598,0.6340057030996114,1
56.999268985792774,30.596907903022874,374.88644717887087,0.761027902502028,0.5412665786761103,1
78.14960019294973,21.837443320773723,742.8353251937638,0.9320281055100175,0.10250972799067926,1
76.86142436182256,28.757714446016266,347.48594137362034,0.30096356694681625,0.7081720886452816,0
33.36753007343859,26.643409203525465,542.1181398670697,0.6209155177674771,0.04574203381251285,1
73.57684030761882,34.46977938354794,978.214498699984,0.7496518317429247,0.13008624013063197,1
67.91315979645113,15.49173832917603,315.4864860702981,0.32361021914954125,0.48864319040466575,0
68.52037089038966,28.665907532130106,612.1318944637238,0.2736266662816659,0.9971245001577111,0
51.309065111798645,24.02774048659351,414.5366748341684,0.7948095487499294,0.6936822257814886,0
41.03848063943802,16.647620912316853,776.3495114522991,0.6545112142811352,0.2732595269982093,1
77.54317811252051,18.021157835618006,602.6343607298213,0.9436159201675989,0.4197273169261223,0
61.92629738320428,22.951887959255885,491.95064164406904,0.9839776479598282,0.409334006315043,0
74.70496018395673,19.599092117821723,449.1732928175583,0.03113408288451136,0.651666825375885,0
48.42631718618806,32.28716499679274,631.2469346840901,0.9681934279147217,0.18552551570312115,1
73.43115839778054,30.531937055834835,839.6452912508364,0.8447832281168877,0.7610239909429989,1
61.31101608157077,17.624897553647752,322.7683256438763,0.9208478478156868,0.616650314520738,0
69.82686454880881,24.630447030251002,382.11573227367614,0.12518579220255044,0.6855652872289714,0
51.51529474497313,19.010494534006735,644.1161827190058,0.06420893707513409,0.5819714019143988,0
43.449670221754886,30.951182012743764,517.2533712465016,0.4552201490818012,0.011620539908100636,1
33.62234438972794,22.849871128133696,635.9571843019864,0.6000205481193037,0.29166257870930323,1
64.74909430632712,32.202447943784094,845.8956922253449,0.039618825348357145,0.48050694725782894,1
35.246508920908745,19.84090031725055,990.6638152870025,0.14249554290151323,0.49888815345135606,1
60.90778671590596,29.049299410882078,691.7540784408399,0.00977084741918366,0.3264613082439919,0
55.885582169235576,16.757329982896668,545.4388518464266,0.033203108791366565,0.07857849715502074,1
49.8461638100798,17.654315080861206,697.2785937830906,0.6894649691372657,0.8005866991090829,0
40.007512212240506,18.349651645181396,373.1974882340802,0.6364302495436367,0.7064757264869012,0
31.579307241282102,33.7242449248738,336.3798985560307,0.5412963353010705,0.7090605194509164,1
73.54845618730428,29.281738642648556,861.2096581488543,0.33945019254280606,0.8148251137465122,1
34.00574231923376,32.89633312121055,683.3146633076153,0.8172977699624937,0.45231828451830014,1
62.178884759826246,25.528053218722263,812.1126652287323,0.08162998203058958,0.0603520839905638,1
42.355161700507324,18.190893602263767,910.2484966145412,0.21921398735804432,0.9758652558191313,1
46.844789588555344,18.642358313773986,852.7889549997354,0.6587077755008761,0.498195716453139,1
57.76817754688156,29.384035565445277,459.9183189319091,0.9963339160567419,0.9747931621467831,0
62.516284317346845,18.990849018582903,776.159769701904,0.07219840897917584,0.030652502205806065,1
42.884144425560685,24.252459134786328,907.7907537858664,0.727169069766308,0.742706521199981,1
51.274666722403765,21.91869985093926,559.7271340892219,0.9876495637360578,0.04010919141248248,1
73.35157480612243,26.57350817144787,607.0307934327134,0.7252576604151365,0.48666894142470285,0
73.67116190408302,33.01403728022517,595.2046488114188,0.2768277972350516,0.5923503285933622,1
75.61816728083454,19.21324378011333,736.076608494438,0.6315602200925206,0.733113022415281,0
36.57838425636299,29.31649929364177,936.3227644659487,0.17968310887024197,0.23754332492387764,1
78.56975470208198,18.619539054189794,898.0695653587054,0.4922778564480348,0.24723107440317704,1
73.53749506362557,23.90610510005331,660.3721477507831,0.3592333693997657,0.5929508514349274,0
38.17619362925114,22.821630733035214,978.5886256347012,0.25813343270112754,0.6567366645412922,1
46.259503211234744,30.46946251373201,391.6115625028449,0.9698210450785447,0.45378954138363925,1
41.8025231673232,16.469934946600254,418.8305335612785,0.5197739485560177,0.3370031764312863,0
71.44416829413046,23.617750473236118,474.09999081134094,0.61714498660403,0.7067772168854458,0
38.35209539504749,18.35238432576635,325.6699988534801,0.7364020150656405,0.6638045276218051,1
53.73154378749069,31.883408979383944,863.9691070650372,0.5853543643967521,0.8682712805132586,1
40.292060501838414,17.23839238795456,488.82472806189276,0.05708685608931485,0.531169528001032,0
76.83028461474808,15.786870813370193,385.47693980701877,0.4521990282834353,0.9338750175279049,0
45.807805248837525,25.144696173767848,329.1010013352745,0.14834320096208886,0.9866301229588469,0
78.25593482180227,15.098799618688192,966.2682497962672,0.6391199378155004,0.8679182945200221,1
52.736992781692955,25.311920571585006,642.1926061798441,0.6668642575461043,0.1396512547563129,1
31.498679493633897,21.158598831823817,793.2765339156526,0.20185345212294836,0.6734324333249173,1
78.49560230536352,16.878014315788366,770.8214827575885,0.44375021930457115,0.8681422543775054,0
38.857489472369295,28.85251904452329,886.6807027536771,0.9446142194740232,0.6832480282896458,1
54.858738200421364,27.356944804024277,908.2334891351028,0.5706097466388297,0.03038705969683686,1
76.54743477534889,28.790535020631225,773.5593700440726,0.21567515239771717,0.6588854702326572,0
49.69322028270793,28.02465954082984,374.6151212155935,0.657845304603036,0.9994137257706666,0
32.4106019430278,34.54348368442635,584.8355725060094,0.8707534503372591,0.7823854840582735,1
58.35081304933339,29.768984185026532,914.9608929109435,0.404140321651033,0.3270331615632387,1
63.379669278179236,31.15691883882517,833.599594343631,0.7978136488586345,0.435583314812933,1
70.89171080875107,17.404181107412168,681.1423685725947,0.0057586604981215705,0.3245858299002703,0
48.32307674356989,22.923453832185107,786.8270446829035,0.38855810127034573,0.44869362262253065,0
41.87720654371637,22.4650358325868,459.08873908420605,0.07319592376844364,0.6034485933813779,0
63.410639927750815,27.389806920192292,624.4458306604006,0.3797857801792298,0.8633336495718252,0
55.9540892568109,24.58363755259462,317.94944606450497,0.34124782762615635,0.38019561878585706,0
49.94113904484502,26.603447384546648,673.521782708815,0.6079050927934446,0.7648832615421283,0
70.64928693580467,29.362461524529888,968.8665871684543,0.01823258267636163,0.1957779856835461,1
30.378143748907107,27.949494283092058,928.6213842649909,0.24348229657629927,0.9270345447963066,1
33.01336951447804,33.68872053611028,546.1358810677441,0.10142082844921652,0.48587175918632564,1
42.8388283860254,20.697458039238455,515.1029754484006,0.8030258978326634,0.5391612766752545,0
45.565384957800184,27.206675666218366,801.3054719562355,0.27262400073353377,0.4135491015253515,1
36.09430466684738,18.622986990693605,776.782497775488,0.18143834769562694,0.5251633836670602,1
65.45231308612163,17.137538461894877,697.1185537402325,0.25656278370136376,0.9629268752375798,0
54.17728233599624,31.119850995503164,685.1585795093832,0.043412532854819164,0.6331513755940223,1
77.57016711033285,27.032236402926625,873.4322015987532,0.8842064633484078,0.22807977194893247,1
40.60224199541133,27.219619777019837,587.7199288646933,0.8398613028667203,0.9000231233980112,0
47.6710689651359,19.73741117948964,846.3678606707033,0.2748060355481361,0.8226143185136784,1
